model_code|version_name|spec_category|spec_key|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 5||Ngoại thất|Kính chắn gió chống tia UV|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|7|[1077.6, 452.4, 1262.8, 565.5]|p07_b02|0.98
VF 5||Ngoại thất|Gương chiếu hậu chỉnh điện|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|7|[1431.2, 452.4, 1675.4, 565.5]|p07_b02|0.98
VF 5|VF 5|Ngoại thất|Đuôi xe|Thiết kế vuông vức, tối giản; điểm nhấn là dải chữ V được làm từ chất liệu phản quang. Được trang bị đầy đủ hệ thống cảm biến đỗ xe và camera lùi||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|7|[1448.1, 238.1, 1641.7, 381.0]|p07_b02|0.98
VF 5||Nội thất & Tiện nghi|Bảng đồng hồ kỹ thuật số sau vô lăng|7|inch|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[52.2, 407.2, 397.4, 482.2]|p08_b02|0.98
VF 5||Nội thất & Tiện nghi|Màn hình trung tâm cảm ứng|8|inch|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[52.2, 407.2, 397.4, 482.2]|p08_b02|0.98
VF 5||Nội thất & Tiện nghi|Hệ thống loa|4|loa|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[50.5, 503.0, 207.1, 529.8]|p08_b02|0.98
VF 5||Nội thất & Tiện nghi|Cổng USB|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[1363.9, 74.4, 1645.1, 214.3]|p08_b02|0.98
VF 5||Nội thất & Tiện nghi|Vị trí cổng USB|2 hàng ghế||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[1363.9, 74.4, 1645.1, 214.3]|p08_b02|0.98
VF 5||Nội thất & Tiện nghi|Điều hoà|Chỉnh cơ 1 vùng, màng lọc bụi PM2.5||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|8|[1363.9, 236.9, 1645.1, 408.4]|p08_b02|0.98
VF 5||An toàn & An ninh|HỆ THỐNG CHỐNG BÓ CỨNG PHANH ABS|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[858.7, 169.7, 1060.8, 297.6]|p09_b02|0.98
VF 5||An toàn & An ninh|CHỨC NĂNG PHÂN PHỐI LỰC PHANH ĐIỆN TỬ EBD|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1069.2, 169.7, 1271.3, 297.6]|p09_b02|0.98
VF 5||An toàn & An ninh|HỖ TRỢ LỰC PHANH KHẨN CẤP (BA)|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1279.7, 169.7, 1473.3, 297.6]|p09_b02|0.98
VF 5||An toàn & An ninh|HỆ THỐNG CÂN BẰNG ĐIỆN TỬ ESC|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1481.7, 169.7, 1683.8, 297.6]|p09_b02|0.98
VF 5||An toàn & An ninh|CHỨC NĂNG KIỂM SOÁT LỰC KÉO TCS|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[858.7, 297.6, 1060.8, 446.5]|p09_b02|0.98
VF 5||An toàn & An ninh|HỖ TRỢ KHỞI HÀNH NGANG DỐC HSA|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1069.2, 297.6, 1271.3, 446.5]|p09_b02|0.98
VF 5||An toàn & An ninh|ĐÈN BÁO PHANH KHẨN CẤP ESS|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1279.7, 297.6, 1473.3, 446.5]|p09_b02|0.98
VF 5||An toàn & An ninh|KHÓA CỬA XE TỰ ĐỘNG KHI XE DI CHUYỂN|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1481.7, 297.6, 1683.8, 446.5]|p09_b02|0.98
VF 5||An toàn & An ninh|CĂNG ĐAI KHẨN CẤP|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[858.7, 446.5, 1128.1, 577.4]|p09_b02|0.98
VF 5||An toàn & An ninh|MÓC CỐ ĐỊNH GHẾ TRẺ EM ISOFIX|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1128.1, 446.5, 1406.0, 577.4]|p09_b02|0.98
VF 5||An toàn & An ninh|airbags|6|túi khí|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|9|[1406.0, 446.5, 1683.8, 577.4]|p09_b02|0.98
VF 5||Sạc xe|Bộ sạc tại nhà|Bộ sạc di động tiện lợi||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[33.7, 165.5, 323.3, 367.9]|p10_b02|0.98
VF 5||Sạc xe|Khoảng cách trung bình giữa các trạm sạc|3.5|km|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[33.7, 380.4, 323.3, 567.3]|p10_b02|0.98
VF 5||Sạc xe|Thời điểm cập nhật thông tin trạm sạc|09/2023||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[33.7, 380.4, 323.3, 567.3]|p10_b02|0.98
VF 5||Bảo hành|Bảo hành xe mới|7 năm hoặc 160.000 km tùy điều kiện nào đến trước||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 218.5, 1252.7, 288.1]|p10_b02|0.98
VF 5||Bảo hành|Bảo hành pin cao áp|8 năm hoặc 160.000 km tùy điều kiện nào đến trước||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 218.5, 1252.7, 288.1]|p10_b02|0.98
VF 5||Dịch vụ hậu mãi|Cứu hộ bằng xe kéo|RSA||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 301.2, 1252.7, 363.1]|p10_b02|0.98
VF 5||Dịch vụ hậu mãi|Cứu hộ|24/7 trong suốt thời gian bảo hành||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 301.2, 1252.7, 363.1]|p10_b02|0.98
VF 5||Dịch vụ hậu mãi|Mạng lưới|150.000 cộng sự phủ rộng toàn quốc||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|10|[885.7, 301.2, 1252.7, 363.1]|p10_b02|0.98
VF 5||Động cơ & Vận hành|power_kw|100|kW (HP)|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|11|[1301.6, 54.2, 1624.8, 111.3]|p11_b02|0.98
VF 5||Động cơ & Vận hành|torque_nm|135|Nm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|11|[1301.6, 194.1, 1613.1, 256.6]|p11_b02|0.98
VF 5||Pin & Sạc|range_km|326|Km|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|11|[1301.6, 357.2, 1611.4, 426.2]|p11_b02|0.98
VF 5||Kích thước & Tải trọng|wheelbase_mm|2514|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 141.7, 234.0, 153.6]|p12_b02|0.98
VF 5||Kích thước|length_mm|3967|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 157.7, 234.0, 168.5]|p12_b02|0.98
VF 5||Kích thước|width_mm|1723|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 157.7, 234.0, 168.5]|p12_b02|0.98
VF 5||Kích thước|height_mm|1579|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 157.7, 234.0, 168.5]|p12_b02|0.98
VF 5||Kích thước & Tải trọng|ground_clearance_mm|160|mm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 172.6, 234.0, 183.3]|p12_b02|0.98
VF 5||Kích thước & Tải trọng|Dung tích khoang chứa hành lý (Có/gập hàng ghế cuối)|331/1015|lít|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 187.5, 234.0, 208.3]|p12_b02|0.98
VF 5||Kích thước & Tải trọng|Trọng lượng không tải|1.340|kg|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 214.3, 234.0, 225.0]|p12_b02|0.98
VF 5||Kích thước & Tải trọng|Tải trọng|325|kg|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 231.0, 234.0, 241.7]|p12_b02|0.98
VF 5||Khung gầm|Hệ thống treo - trước|Độc lập, MacPherson||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 303.6, 234.0, 315.5]|p12_b02|0.98
VF 5||Khung gầm|Hệ thống treo - sau|Dầm xoắn||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 319.1, 234.0, 330.4]|p12_b02|0.98
VF 5||Khung gầm|Hệ thống phanh trước/sau|Đĩa thông gió/đĩa||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 334.5, 234.0, 345.9]|p12_b02|0.98
VF 5||Khung gầm|Loại la-zăng|Hợp kim 17 inch||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 349.4, 234.0, 361.3]|p12_b02|0.98
VF 5||Khung gầm|Trợ lực lái|EPS/Trợ lực điện||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 365.5, 234.0, 376.8]|p12_b02|0.98
VF 5||Ngoại thất|Đèn pha|Halogen Tự động bật/tắt||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 435.1, 234.0, 446.5]|p12_b02|0.98
VF 5||Ngoại thất|Đèn hậu|Halogen||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 450.6, 234.0, 461.9]|p12_b02|0.98
VF 5||Ngoại thất|Gương chiếu hậu|Chỉnh điện tích hợp báo rẽ||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 466.1, 234.0, 477.4]|p12_b02|0.98
VF 5||Ngoại thất|Kính cửa sổ chỉnh điện|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 481.6, 234.0, 492.9]|p12_b02|0.98
VF 5||Ngoại thất|Kính chắn gió|Lên/xuống một chạm cửa tài xế||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 494.7, 234.0, 506.6]|p12_b02|0.98
VF 5||Ngoại thất|Kính chắn gió|Chống tia UV||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 508.4, 234.0, 519.7]|p12_b02|0.98
VF 5||Ngoại thất|Tấm bảo vệ dưới thân xe|Có||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[33.7, 523.8, 234.0, 535.2]|p12_b02|0.98
VF 5||Hệ truyền động|Cấu hình động cơ|1 Motor điện||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 166.7, 516.9, 177.4]|p12_b02|0.98
VF 5||Hệ truyền động|power_kw|100|kW/hp|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 182.7, 516.9, 193.5]|p12_b02|0.98
VF 5||Hệ truyền động|torque_nm|135|Nm|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 198.8, 516.9, 209.5]|p12_b02|0.98
VF 5||Hệ truyền động|Tăng tốc 0 - 100 km/h|12|s|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 214.9, 516.9, 225.6]|p12_b02|0.98
VF 5||Hệ truyền động khác|drivetrain|FWD/Cầu trước||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 276.8, 516.9, 287.5]|p12_b02|0.98
VF 5||Hệ truyền động khác|Chọn chế độ lái|Eco/Sport||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 292.9, 516.9, 303.6]|p12_b02|0.98
VF 5||Pin|battery_type|LFP||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 345.3, 516.9, 356.0]|p12_b02|0.98
VF 5||Pin|battery_kwh|37.23|kWh|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 361.3, 516.9, 372.0]|p12_b02|0.98
VF 5||Pin|range_km|326|km|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 377.4, 516.9, 401.2]|p12_b02|0.98
VF 5||Pin|fast_charge_min|33|phút|vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[316.6, 406.0, 516.9, 427.4]|p12_b02|0.98
VF 5||Nội thất & Tiện nghi|seats|5||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 147.6, 813.3, 158.3]|p12_b02|0.98
VF 5||Nội thất & Tiện nghi|Chất liệu bọc ghế|Giả da||vf5_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/09042026/VFVN_VF%205_Brochure%20B%E1%BA%A3n%20s%E1%BB%ADa%20290126_1333PM.pdf|12|[586.0, 163.1, 813.3, 173.8]|p12_b02|0.98
