model_code|version_name|spec_category|spec_key|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 9|VF 9 PLUS|Tải trọng|Tải trọng hành lý nóc xe|75|kg|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 170.8, 804.8, 184.5]|p14_b02|0.98
VF 9|VF 9 ECO|Động cơ|Động cơ|2 motor 150|kW|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 211.9, 804.8, 225.6]|p14_b02|0.98
VF 9|VF 9 PLUS|Động cơ|Động cơ|2 motor 150|kW|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 211.9, 804.8, 225.6]|p14_b02|0.98
VF 9|VF 9 ECO|Động cơ|power_kw|402|hp/kW|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 226.2, 804.8, 239.9]|p14_b02|0.98
VF 9|VF 9 PLUS|Động cơ|power_kw|402|hp/kW|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 226.2, 804.8, 239.9]|p14_b02|0.98
VF 9|VF 9 ECO|Động cơ|torque_nm|620|Nm|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 240.5, 804.8, 254.2]|p14_b02|0.98
VF 9|VF 9 PLUS|Động cơ|torque_nm|620|Nm|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 240.5, 804.8, 254.2]|p14_b02|0.98
VF 9|VF 9 ECO|Động cơ|top_speed_kmh|200|km/h|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 254.8, 804.8, 268.5]|p14_b02|0.98
VF 9|VF 9 PLUS|Động cơ|top_speed_kmh|200|km/h|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 254.8, 804.8, 268.5]|p14_b02|0.98
VF 9|VF 9 ECO|Pin|battery_type|CATL||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 282.8, 804.8, 296.4]|p14_b02|0.98
VF 9|VF 9 PLUS|Pin|battery_type|CATL||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 282.8, 804.8, 296.4]|p14_b02|0.98
VF 9|VF 9 ECO|Pin|battery_kwh|123|kWh|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 297.0, 804.8, 310.7]|p14_b02|0.98
VF 9|VF 9 PLUS|Pin|battery_kwh|123|kWh|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 297.0, 804.8, 310.7]|p14_b02|0.98
VF 9|VF 9 ECO|Pin|range_km|626|km|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 311.3, 804.8, 325.0]|p14_b02|0.98
VF 9|VF 9 PLUS|Pin|range_km|602|km|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 311.3, 804.8, 325.0]|p14_b02|0.98
VF 9|VF 9 ECO|Pin|power_kw|6.6|kW|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 325.6, 804.8, 339.3]|p14_b02|0.4
VF 9|VF 9 PLUS|Pin|power_kw|6.6|kW|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 325.6, 804.8, 339.3]|p14_b02|0.4
VF 9|VF 9 ECO|Pin|Hệ thống phanh tái sinh|Có (Tắt, Thấp, Trung bình, Cao)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 339.9, 804.8, 353.0]|p14_b02|0.98
VF 9|VF 9 PLUS|Pin|Hệ thống phanh tái sinh|Có (Tắt, Thấp, Trung bình, Cao)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 339.9, 804.8, 353.0]|p14_b02|0.98
VF 9|VF 9 ECO|Pin|fast_charge_min|35|phút (10 - 70%)|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 353.6, 804.8, 367.3]|p14_b02|0.98
VF 9|VF 9 PLUS|Pin|fast_charge_min|35|phút (10 - 70%)|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 353.6, 804.8, 367.3]|p14_b02|0.98
VF 9|VF 9 ECO|Thông số truyền động khác|Cách chuyển số|Nút bấm||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 380.4, 804.8, 394.1]|p14_b02|0.98
VF 9|VF 9 PLUS|Thông số truyền động khác|Cách chuyển số|Nút bấm||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 380.4, 804.8, 394.1]|p14_b02|0.98
VF 9|VF 9 ECO|Thông số truyền động khác|drivetrain|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 394.7, 804.8, 407.8]|p14_b02|0.98
VF 9|VF 9 PLUS|Thông số truyền động khác|drivetrain|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 394.7, 804.8, 407.8]|p14_b02|0.98
VF 9|VF 9 ECO|Thông số truyền động khác|Chọn chế độ lái|Eco/Normal/Sport||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 408.4, 804.8, 422.0]|p14_b02|0.98
VF 9|VF 9 PLUS|Thông số truyền động khác|Chọn chế độ lái|Eco/Normal/Sport||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 408.4, 804.8, 422.0]|p14_b02|0.98
VF 9|VF 9 ECO|Thông số truyền động khác|Chế độ thay đổi tốc độ đến dừng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 422.6, 804.8, 435.7]|p14_b02|0.98
VF 9|VF 9 PLUS|Thông số truyền động khác|Chế độ thay đổi tốc độ đến dừng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 422.6, 804.8, 435.7]|p14_b02|0.98
VF 9|VF 9 ECO|Giảm xóc|Hệ thống treo - trước|Độc lập, tay đòn kép||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 464.3, 804.8, 478.0]|p14_b02|0.98
VF 9|VF 9 PLUS|Giảm xóc|Hệ thống treo - trước|Độc lập, tay đòn kép||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 464.3, 804.8, 478.0]|p14_b02|0.98
VF 9|VF 9 ECO|Giảm xóc|Hệ thống treo - sau|Liên kết đa điểm, giảm chấn khí nén||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 478.6, 804.8, 491.7]|p14_b02|0.98
VF 9|VF 9 PLUS|Giảm xóc|Hệ thống treo - sau|Liên kết đa điểm, giảm chấn khí nén||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 478.6, 804.8, 491.7]|p14_b02|0.98
VF 9|VF 9 ECO|Phanh|Phanh trước|Đĩa thông gió||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 520.3, 804.8, 534.0]|p14_b02|0.98
VF 9|VF 9 PLUS|Phanh|Phanh trước|Đĩa thông gió||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 520.3, 804.8, 534.0]|p14_b02|0.98
VF 9|VF 9 ECO|Phanh|Phanh sau|Đĩa thông gió||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 534.6, 804.8, 547.7]|p14_b02|0.98
VF 9|VF 9 PLUS|Phanh|Phanh sau|Đĩa thông gió||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 534.6, 804.8, 547.7]|p14_b02|0.98
VF 9|VF 9 ECO|Vành và lốp bánh xe|wheel_size_inch|20|Inch|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 548.8, 804.8, 561.9]|p14_b02|0.98
VF 9|VF 9 PLUS|Vành và lốp bánh xe|wheel_size_inch|21|Inch|vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 548.8, 804.8, 561.9]|p14_b02|0.98
VF 9|VF 9 ECO|Vành và lốp bánh xe|Loại la-zăng|Hợp kim||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 562.5, 804.8, 576.2]|p14_b02|0.98
VF 9|VF 9 PLUS|Vành và lốp bánh xe|Loại la-zăng|Hợp kim||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|14|[108.6, 562.5, 804.8, 576.2]|p14_b02|0.98
VF 9|Eco|Ngoại thất - Đèn pha|Đèn pha|LED Matrix||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 45.2, 731.7, 58.9]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn pha|Đèn pha|LED Matrix||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 45.2, 731.7, 58.9]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn pha|Đèn chờ dẫn đường|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 58.9, 731.7, 72.6]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn pha|Đèn chờ dẫn đường|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 58.9, 731.7, 72.6]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn pha|Đèn pha tự động bật/tắt|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 72.6, 731.7, 86.3]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn pha|Đèn pha tự động bật/tắt|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 72.6, 731.7, 86.3]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn pha|Điều khiển góc chiếu pha thông minh|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 86.3, 731.7, 100.6]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn pha|Điều khiển góc chiếu pha thông minh|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 86.3, 731.7, 100.6]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn pha|Tự động quay góc chiếu đèn (Đèn liếc)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 100.6, 731.7, 114.3]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn pha|Tự động quay góc chiếu đèn (Đèn liếc)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 100.6, 731.7, 114.3]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn ngoại thất khác|Đèn chiếu sáng ban ngày|LED||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 128.0, 731.7, 142.3]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn ngoại thất khác|Đèn chiếu sáng ban ngày|LED||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 128.0, 731.7, 142.3]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn ngoại thất khác|Đèn định vị|LED, tích hợp cùng đèn chiếu sáng ban ngày||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 142.3, 731.7, 156.0]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn ngoại thất khác|Đèn định vị|LED, tích hợp cùng đèn chiếu sáng ban ngày||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 142.3, 731.7, 156.0]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Đèn ngoại thất khác|Đèn chào mừng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 156.0, 731.7, 170.2]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Đèn ngoại thất khác|Đèn chào mừng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 156.0, 731.7, 170.2]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Gương|Gương chiếu hậu: sấy mặt gương|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 183.9, 731.7, 198.2]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Gương|Gương chiếu hậu: sấy mặt gương|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 183.9, 731.7, 198.2]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Gương|Gương chiếu hậu: tự động chỉnh khi lùi|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 198.2, 731.7, 211.9]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Gương|Gương chiếu hậu: tự động chỉnh khi lùi|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 198.2, 731.7, 211.9]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Gương|Gương chiếu hậu: chống chói tự động|Không||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 211.9, 731.7, 226.2]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Gương|Gương chiếu hậu: chống chói tự động|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 211.9, 731.7, 226.2]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Gương|Gương chiếu hậu: nhớ vị trí|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 226.2, 731.7, 239.9]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Gương|Gương chiếu hậu: nhớ vị trí|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 226.2, 731.7, 239.9]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cửa|Cơ chế lấy mở cửa|Nút bấm điện||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 254.2, 731.7, 268.5]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cửa|Cơ chế lấy mở cửa|Nút bấm điện||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 254.2, 731.7, 268.5]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cửa|Cửa hít|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 268.5, 731.7, 282.8]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cửa|Cửa hít|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 268.5, 731.7, 282.8]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cửa|Kiểu cửa sổ|"Hàng ghế trước: kính cách âm 2 lớp.
Hàng ghế sau: kính 1 lớp"||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 282.8, 731.7, 310.1]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cửa|Kiểu cửa sổ|"Hàng ghế trước: kính cách âm 2 lớp
Hàng ghế sau: kính 1 lớp"||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 282.8, 731.7, 310.1]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cửa|Kính cửa sổ màu đen (riêng tư)|Kính đen mờ||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 310.1, 731.7, 323.8]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cửa|Kính cửa sổ màu đen (riêng tư)|Kính đen mờ||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 310.1, 731.7, 323.8]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cửa|Kính cửa sổ lên/xuống một chạm|4 cửa||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 323.8, 731.7, 338.1]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cửa|Kính cửa sổ lên/xuống một chạm|4 cửa||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 323.8, 731.7, 338.1]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cửa|Đèn chiếu sáng khi mở cửa|Có (Chiếu hình logo)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 338.1, 731.7, 352.4]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cửa|Đèn chiếu sáng khi mở cửa|Có (Chiếu hình logo)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 338.1, 731.7, 352.4]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cốp|Điều chỉnh cốp sau|Chỉnh điện||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 366.1, 731.7, 380.4]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cốp|Điều chỉnh cốp sau|Chỉnh điện||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 366.1, 731.7, 380.4]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cốp|Đóng/Mở cốp đá chân|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 380.4, 731.7, 394.7]|p15_b02|0.98
VF 9|Plus|Ngoại thất - Cốp|Đóng/Mở cốp đá chân|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 380.4, 731.7, 394.7]|p15_b02|0.98
VF 9|Eco|Ngoại thất - Cốp|Đèn chiếu logo mặt đường (cảm biến đá cốp)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|15|[37.0, 394.7, 731.7, 408.4]|p15_b02|0.98
