model_code|version_name|spec_category|spec_key|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 7|Plus|Đèn ngoại thất|Đèn chiếu sáng ban ngày|LED||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 386.9, 648.3, 401.2]|p13_b02|0.98
VF 7|Plus AWD|Đèn ngoại thất|Đèn chiếu sáng ban ngày|LED||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 386.9, 648.3, 401.2]|p13_b02|0.98
VF 7|Eco|Đèn ngoại thất|Tự động bật/tắt chế độ chiếu xa|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 401.2, 648.3, 414.9]|p13_b02|0.98
VF 7|Plus|Đèn ngoại thất|Tự động bật/tắt chế độ chiếu xa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 401.2, 648.3, 414.9]|p13_b02|0.98
VF 7|Plus AWD|Đèn ngoại thất|Tự động bật/tắt chế độ chiếu xa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 401.2, 648.3, 414.9]|p13_b02|0.98
VF 7|Eco|Đèn ngoại thất|Đèn hậu|LED||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 414.9, 648.3, 428.5]|p13_b02|0.98
VF 7|Plus|Đèn ngoại thất|Đèn hậu|LED||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 414.9, 648.3, 428.5]|p13_b02|0.98
VF 7|Plus AWD|Đèn ngoại thất|Đèn hậu|LED||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[84.2, 414.9, 648.3, 428.5]|p13_b02|0.98
VF 7|Eco|Ngoại thất khác|Gương chiếu hậu chỉnh điện, gập điện, tích hợp đèn báo rẽ, sấy mặt gương, tự động chỉnh khi lùi, nhớ vị trí|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 58.9, 1217.4, 101.2]|p13_b02|0.98
VF 7|Plus|Ngoại thất khác|Gương chiếu hậu chỉnh điện, gập điện, tích hợp đèn báo rẽ, sấy mặt gương, tự động chỉnh khi lùi, nhớ vị trí|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 58.9, 1217.4, 101.2]|p13_b02|0.98
VF 7|Plus AWD|Ngoại thất khác|Gương chiếu hậu chỉnh điện, gập điện, tích hợp đèn báo rẽ, sấy mặt gương, tự động chỉnh khi lùi, nhớ vị trí|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 58.9, 1217.4, 101.2]|p13_b02|0.98
VF 7|Eco|Ngoại thất khác|Gương chiếu hậu chống chói tự động|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 101.2, 1217.4, 114.9]|p13_b02|0.98
VF 7|Plus|Ngoại thất khác|Gương chiếu hậu chống chói tự động|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 101.2, 1217.4, 114.9]|p13_b02|0.98
VF 7|Plus AWD|Ngoại thất khác|Gương chiếu hậu chống chói tự động|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 101.2, 1217.4, 114.9]|p13_b02|0.98
VF 7|Eco|Ngoại thất khác|Gạt mưa trước tự động|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 114.9, 1217.4, 128.6]|p13_b02|0.98
VF 7|Plus|Ngoại thất khác|Gạt mưa trước tự động|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 114.9, 1217.4, 128.6]|p13_b02|0.98
VF 7|Plus AWD|Ngoại thất khác|Gạt mưa trước tự động|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 114.9, 1217.4, 128.6]|p13_b02|0.98
VF 7|Eco|Ngoại thất khác|Chìa khóa thông minh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 128.6, 1217.4, 142.3]|p13_b02|0.98
VF 7|Plus|Ngoại thất khác|Chìa khóa thông minh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 128.6, 1217.4, 142.3]|p13_b02|0.98
VF 7|Plus AWD|Ngoại thất khác|Chìa khóa thông minh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 128.6, 1217.4, 142.3]|p13_b02|0.98
VF 7|Eco|Ngoại thất khác|Cốp sau|Chỉnh cơ||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 142.3, 1217.4, 155.9]|p13_b02|0.98
VF 7|Plus|Ngoại thất khác|Cốp sau|Chỉnh điện||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 142.3, 1217.4, 155.9]|p13_b02|0.98
VF 7|Plus AWD|Ngoại thất khác|Cốp sau|Chỉnh điện||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 142.3, 1217.4, 155.9]|p13_b02|0.98
VF 7|Eco|Ngoại thất khác|Tay nắm cửa|Dạng ẩn||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 155.9, 1217.4, 169.6]|p13_b02|0.98
VF 7|Plus|Ngoại thất khác|Tay nắm cửa|Dạng ẩn||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 155.9, 1217.4, 169.6]|p13_b02|0.98
VF 7|Plus AWD|Ngoại thất khác|Tay nắm cửa|Dạng ẩn||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 155.9, 1217.4, 169.6]|p13_b02|0.98
VF 7|Eco|Điều hòa không khí|Hệ thống điều hòa|Tự động, 2 vùng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 205.9, 1217.4, 219.6]|p13_b02|0.98
VF 7|Plus|Điều hòa không khí|Hệ thống điều hòa|Tự động, 2 vùng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 205.9, 1217.4, 219.6]|p13_b02|0.98
VF 7|Plus AWD|Điều hòa không khí|Hệ thống điều hòa|Tự động, 2 vùng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 205.9, 1217.4, 219.6]|p13_b02|0.98
VF 7|Eco|Điều hòa không khí|Hệ thống lọc bụi mịn Combi 1.0 và ion hóa không khí|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 219.6, 1217.4, 244.0]|p13_b02|0.98
VF 7|Plus|Điều hòa không khí|Hệ thống lọc bụi mịn Combi 1.0 và ion hóa không khí|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 219.6, 1217.4, 244.0]|p13_b02|0.98
VF 7|Plus AWD|Điều hòa không khí|Hệ thống lọc bụi mịn Combi 1.0 và ion hóa không khí|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 219.6, 1217.4, 244.0]|p13_b02|0.98
VF 7|Eco|Điều hòa không khí|Cửa gió điều hòa hàng ghế sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 244.0, 1217.4, 257.7]|p13_b02|0.98
VF 7|Plus|Điều hòa không khí|Cửa gió điều hòa hàng ghế sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 244.0, 1217.4, 257.7]|p13_b02|0.98
VF 7|Plus AWD|Điều hòa không khí|Cửa gió điều hòa hàng ghế sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 244.0, 1217.4, 257.7]|p13_b02|0.98
VF 7|Eco|Màn hình và kết nối|Màn hình hiển thị thông tin trên kính lái (HUD)|OPT||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 271.4, 1217.4, 285.1]|p13_b02|0.98
VF 7|Plus|Màn hình và kết nối|Màn hình hiển thị thông tin trên kính lái (HUD)|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 271.4, 1217.4, 285.1]|p13_b02|0.98
VF 7|Plus AWD|Màn hình và kết nối|Màn hình hiển thị thông tin trên kính lái (HUD)|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 271.4, 1217.4, 285.1]|p13_b02|0.98
VF 7|Eco|Màn hình và kết nối|display_inch|12.9|inch|vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 285.1, 1217.4, 298.8]|p13_b02|0.98
VF 7|Plus|Màn hình và kết nối|display_inch|12.9|inch|vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 285.1, 1217.4, 298.8]|p13_b02|0.98
VF 7|Plus AWD|Màn hình và kết nối|display_inch|12.9|inch|vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 285.1, 1217.4, 298.8]|p13_b02|0.98
VF 7|Eco|Màn hình và kết nối|Kết nối với Android Auto và Apple CarPlay|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 298.8, 1217.4, 312.5]|p13_b02|0.98
VF 7|Plus|Màn hình và kết nối|Kết nối với Android Auto và Apple CarPlay|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 298.8, 1217.4, 312.5]|p13_b02|0.98
VF 7|Plus AWD|Màn hình và kết nối|Kết nối với Android Auto và Apple CarPlay|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 298.8, 1217.4, 312.5]|p13_b02|0.98
VF 7|Eco|Màn hình và kết nối|Hệ thống loa|6||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 312.5, 1217.4, 326.2]|p13_b02|0.98
VF 7|Plus|Màn hình và kết nối|Hệ thống loa|8||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 312.5, 1217.4, 326.2]|p13_b02|0.98
VF 7|Plus AWD|Màn hình và kết nối|Hệ thống loa|8||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 312.5, 1217.4, 326.2]|p13_b02|0.98
VF 7|Eco|Màn hình và kết nối|Sạc không dây|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 326.2, 1217.4, 339.9]|p13_b02|0.98
VF 7|Plus|Màn hình và kết nối|Sạc không dây|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 326.2, 1217.4, 339.9]|p13_b02|0.98
VF 7|Plus AWD|Màn hình và kết nối|Sạc không dây|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 326.2, 1217.4, 339.9]|p13_b02|0.98
VF 7|Eco|Tiện nghi|Ghế lái|Chỉnh điện 8 hướng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 353.6, 1217.4, 367.2]|p13_b02|0.98
VF 7|Plus|Tiện nghi|Ghế lái|Chỉnh điện 8 hướng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 353.6, 1217.4, 367.2]|p13_b02|0.98
VF 7|Plus AWD|Tiện nghi|Ghế lái|Chỉnh điện 8 hướng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 353.6, 1217.4, 367.2]|p13_b02|0.98
VF 7|Eco|Tiện nghi|Chất liệu bọc ghế|Da nhân tạo||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 367.2, 1217.4, 380.9]|p13_b02|0.98
VF 7|Plus|Tiện nghi|Chất liệu bọc ghế|Da nhân tạo cao cấp||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 367.2, 1217.4, 380.9]|p13_b02|0.98
VF 7|Plus AWD|Tiện nghi|Chất liệu bọc ghế|Da nhân tạo cao cấp||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 367.2, 1217.4, 380.9]|p13_b02|0.98
VF 7|Eco|Tiện nghi|Kính cửa sổ chỉnh điện, lên/xuống một chạm|Có, lên/xuống một chạm tất cả các vị trí||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 380.9, 1217.4, 416.0]|p13_b02|0.98
VF 7|Plus|Tiện nghi|Kính cửa sổ chỉnh điện, lên/xuống một chạm|Có, lên/xuống một chạm tất cả các vị trí||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 380.9, 1217.4, 416.0]|p13_b02|0.98
VF 7|Plus AWD|Tiện nghi|Kính cửa sổ chỉnh điện, lên/xuống một chạm|Có, lên/xuống một chạm tất cả các vị trí||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 380.9, 1217.4, 416.0]|p13_b02|0.98
VF 7|Eco|Tiện nghi|Phanh đỗ điện tử và chế độ tự động giữ phanh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 416.0, 1217.4, 429.7]|p13_b02|0.98
VF 7|Plus|Tiện nghi|Phanh đỗ điện tử và chế độ tự động giữ phanh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 416.0, 1217.4, 429.7]|p13_b02|0.98
VF 7|Plus AWD|Tiện nghi|Phanh đỗ điện tử và chế độ tự động giữ phanh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 416.0, 1217.4, 429.7]|p13_b02|0.98
VF 7|Eco|Tiện nghi|Gương chiếu hậu trong xe|Chế độ ngày/đêm||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 429.7, 1217.4, 443.4]|p13_b02|0.98
VF 7|Plus|Tiện nghi|Gương chiếu hậu trong xe|Chống chói tự động||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 429.7, 1217.4, 443.4]|p13_b02|0.98
VF 7|Plus AWD|Tiện nghi|Gương chiếu hậu trong xe|Chống chói tự động||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 429.7, 1217.4, 443.4]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|airbags|6||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 457.1, 1217.4, 470.8]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|airbags|8||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 457.1, 1217.4, 470.8]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|airbags|8||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 457.1, 1217.4, 470.8]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hệ thống chống bó cứng phanh ABS|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 470.8, 1217.4, 484.5]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hệ thống chống bó cứng phanh ABS|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 470.8, 1217.4, 484.5]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hệ thống chống bó cứng phanh ABS|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 470.8, 1217.4, 484.5]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Chức năng phân phối lực phanh điện tử EBD|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 484.5, 1217.4, 498.2]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Chức năng phân phối lực phanh điện tử EBD|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 484.5, 1217.4, 498.2]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Chức năng phân phối lực phanh điện tử EBD|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 484.5, 1217.4, 498.2]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hỗ trợ phanh khẩn cấp BA|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 498.2, 1217.4, 511.9]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hỗ trợ phanh khẩn cấp BA|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 498.2, 1217.4, 511.9]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hỗ trợ phanh khẩn cấp BA|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 498.2, 1217.4, 511.9]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hệ thống cân bằng điện tử ESC|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 511.9, 1217.4, 525.6]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hệ thống cân bằng điện tử ESC|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 511.9, 1217.4, 525.6]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hệ thống cân bằng điện tử ESC|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 511.9, 1217.4, 525.6]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Chức năng kiểm soát lực kéo TCS|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 525.6, 1217.4, 539.3]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Chức năng kiểm soát lực kéo TCS|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 525.6, 1217.4, 539.3]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Chức năng kiểm soát lực kéo TCS|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[649.9, 525.6, 1217.4, 539.3]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hỗ trợ khởi hành ngang dốc HSA|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 58.9, 1658.5, 73.2]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hỗ trợ khởi hành ngang dốc HSA|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 58.9, 1658.5, 73.2]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hỗ trợ khởi hành ngang dốc HSA|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 58.9, 1658.5, 73.2]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Chức năng chống lật ROM|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 73.2, 1658.5, 87.5]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Chức năng chống lật ROM|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 73.2, 1658.5, 87.5]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Chức năng chống lật ROM|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 73.2, 1658.5, 87.5]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Giám sát áp suất lốp|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 87.5, 1658.5, 101.8]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Giám sát áp suất lốp|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 87.5, 1658.5, 101.8]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Giám sát áp suất lốp|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 87.5, 1658.5, 101.8]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Cảnh báo điểm mù|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 101.8, 1658.5, 116.1]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Cảnh báo điểm mù|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 101.8, 1658.5, 116.1]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Cảnh báo điểm mù|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 101.8, 1658.5, 116.1]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Cảnh báo phương tiện cắt ngang phía sau|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 116.1, 1658.5, 130.4]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Cảnh báo phương tiện cắt ngang phía sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 116.1, 1658.5, 130.4]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Cảnh báo phương tiện cắt ngang phía sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 116.1, 1658.5, 130.4]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Cảnh báo mở cửa|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 130.4, 1658.5, 144.6]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Cảnh báo mở cửa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 130.4, 1658.5, 144.6]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Cảnh báo mở cửa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 130.4, 1658.5, 144.6]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hỗ trợ tự động chuyển làn|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 144.6, 1658.5, 158.9]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hỗ trợ tự động chuyển làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 144.6, 1658.5, 158.9]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hỗ trợ tự động chuyển làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 144.6, 1658.5, 158.9]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Kiểm soát đi giữa làn|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 158.9, 1658.5, 173.2]|p13_b02|0.98
