model_code|version_name|spec_category|spec_key|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Phanh tự động khẩn cấp trước|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[336.8, 251.8, 525.3, 263.7]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Hỗ trợ giữ làn khẩn cấp|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 117.3, 760.2, 129.2]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Hỗ trợ đỗ phía trước|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 142.3, 756.0, 154.2]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Hỗ trợ đỗ phía sau|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 166.7, 756.0, 178.6]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Hệ thống camera sau|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 190.5, 756.0, 202.4]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Giám sát xung quanh|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 214.9, 756.0, 226.8]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Đèn pha tự động|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 239.3, 756.0, 251.2]|p12_b02|0.98
VF 8||Hệ thống hỗ trợ lái nâng cao ADAS|Hệ thống cảnh báo người lái buồn ngủ và mất tập trung|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|12|[626.4, 263.1, 756.0, 288.7]|p12_b02|0.98
VF 8||Màu tiêu chuẩn|Màu ngoại thất|"Xanh lá đậm
Ivy Green"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[27.8, 148.8, 175.1, 288.7]|p15_b02|0.98
VF 8||Màu tiêu chuẩn|Màu ngoại thất|"Trắng
Infinity Blanc"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[229.8, 148.8, 385.6, 288.7]|p15_b02|0.98
VF 8||Màu tiêu chuẩn|Màu ngoại thất|"Đen
Jet Black"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[430.2, 148.8, 586.0, 288.7]|p15_b02|0.98
VF 8||Màu tiêu chuẩn|Màu ngoại thất|"Đỏ
Crimson Red"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[633.1, 148.8, 786.3, 288.7]|p15_b02|0.98
VF 8||Màu nâng cao (*)|Màu ngoại thất|"Crimson Velvet
Mystery Bronze Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[27.8, 363.1, 175.1, 509.0]|p15_b02|0.98
VF 8||Màu nâng cao (*)|Màu ngoại thất|"Zenith Grey
Desat Silver Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[229.8, 363.1, 385.6, 509.0]|p15_b02|0.98
VF 8||Màu nâng cao (*)|Màu ngoại thất|"Infinity Blanc
Zenith Grey Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[430.2, 363.1, 586.0, 509.0]|p15_b02|0.98
VF 8||Màu nâng cao (*)|Màu ngoại thất|"Jet Black
Mystery Bronze Roof"||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|15|[633.1, 363.1, 786.3, 509.0]|p15_b02|0.98
VF 8|VF 8 PLUS|Màu nội thất|Màu nội thất|Saddle Brown||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|16|[144.0, 492.9, 200.4, 539.3]|p16_b02|0.98
VF 8|VF 8 PLUS|Màu nội thất|Màu nội thất|Granite Black||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|16|[223.1, 492.9, 278.7, 539.3]|p16_b02|0.98
VF 8|VF 8 ECO|Màu nội thất|Màu nội thất|Granite Black||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|16|[436.1, 492.9, 554.8, 539.3]|p16_b02|0.98
VF 8||Thông tin bộ sạc|power_kw|2.2|kW|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[231.5, 184.5, 606.2, 241.1]|p17_b02|0.4
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 01|Cắm trực tiếp phích cắm của bộ sạc vào ổ điện loại E/F và chờ đến khi đèn LED màu xanh dương và xanh lá cây sáng. Người dùng có thể thay đổi dòng sạc và dòng điện bằng cách nhấn và giữ nút cài đặt.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[101.0, 282.8, 328.3, 369.1]|p17_b02|0.98
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 02|Cắm súng sạc vào vị trí sạc trên xe.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[341.0, 282.8, 522.0, 336.3]|p17_b02|0.98
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 03|Bộ sạc tự động sạc cho xe khi đèn LED đỏ sáng, đèn LED xanh và đèn LED vàng nháy 1 lần.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[530.4, 282.8, 774.5, 336.3]|p17_b02|0.98
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 04|Trong quá trình sạc, nếu cần tạm dừng chu trình sạc, có 3 cách như sau: nhấn nút dừng sạc trên màn hình sạc của xe, rút phích cắm điện hoặc nhấn và giữ nút cài đặt trong 5 giây.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[530.4, 384.0, 774.5, 467.3]|p17_b02|0.98
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 05|Rút súng sạc ra khỏi xe để kết thúc chu trình sạc.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[341.0, 384.0, 522.0, 437.5]|p17_b02|0.98
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 06|Đóng nắp bảo vệ đầu sạc trên xe, sau đó đóng nắp bảo vệ súng sạc.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[101.0, 384.0, 328.3, 437.5]|p17_b02|0.98
VF 8||Hướng dẫn sử dụng bộ sạc di động|Bước 07|Rút phích cắm của bộ sạc ra khỏi ổ cắm.||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|17|[341.0, 470.3, 522.0, 532.8]|p17_b02|0.98
VF 8|VF 8 ECO|Kích thước & Tải trọng|wheelbase_mm|2950|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 81.6, 811.6, 91.7]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước & Tải trọng|wheelbase_mm|2950|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 81.6, 811.6, 91.7]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước|length_mm|4750|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước|width_mm|1934|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước|height_mm|1667|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước|length_mm|4750|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước|width_mm|1934|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước|height_mm|1667|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 91.7, 811.6, 101.8]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước & Tải trọng|ground_clearance_mm|162|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 101.8, 811.6, 111.9]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước & Tải trọng|ground_clearance_mm|157|mm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 101.8, 811.6, 111.9]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước & Tải trọng|Dung tích khoang chứa hành lý (L) - Có hàng ghế cuối/ Gập hết ghế (ISO 3832)|376/1.373|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 111.9, 811.6, 122.0]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước & Tải trọng|Dung tích khoang chứa hành lý (L) - Có hàng ghế cuối/ Gập hết ghế (ISO 3832)|376/1.373|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 111.9, 811.6, 122.0]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước & Tải trọng|Dung tích khoang chứa hành lý (L) - Phía trước (Phương pháp ngập nước)|88|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 122.0, 811.6, 132.7]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước & Tải trọng|Dung tích khoang chứa hành lý (L) - Phía trước (Phương pháp ngập nước)|88|L|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 122.0, 811.6, 132.7]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước & Tải trọng|Trọng lượng không tải|2.328|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 132.7, 811.6, 142.9]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước & Tải trọng|Trọng lượng không tải|2.520|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 132.7, 811.6, 142.9]|p18_b02|0.98
VF 8|VF 8 ECO|Kích thước & Tải trọng|Tải trọng hành lý nóc xe|70|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 142.9, 811.6, 153.6]|p18_b02|0.98
VF 8|VF 8 PLUS|Kích thước & Tải trọng|Tải trọng hành lý nóc xe|70|kg|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 142.9, 811.6, 153.6]|p18_b02|0.98
VF 8|VF 8 ECO|Động cơ|drivetrain|FWD/Cầu trước||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 174.4, 811.6, 184.5]|p18_b02|0.98
VF 8|VF 8 PLUS|Động cơ|drivetrain|2||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 174.4, 811.6, 184.5]|p18_b02|0.98
VF 8|VF 8 ECO|Động cơ|power_kw|150|kW/HP|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 184.5, 811.6, 195.3]|p18_b02|0.98
VF 8|VF 8 PLUS|Động cơ|power_kw|300|kW/HP|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 184.5, 811.6, 195.3]|p18_b02|0.98
VF 8|VF 8 ECO|Động cơ|torque_nm|310|Nm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 195.3, 811.6, 205.4]|p18_b02|0.98
VF 8|VF 8 PLUS|Động cơ|torque_nm|620|Nm|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 195.3, 811.6, 205.4]|p18_b02|0.98
VF 8|VF 8 ECO|Động cơ|Tăng tốc 0-100Km/h|11,8|s|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 205.4, 811.6, 216.1]|p18_b02|0.98
VF 8|VF 8 PLUS|Động cơ|Tăng tốc 0-100Km/h|5,58|s|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 205.4, 811.6, 216.1]|p18_b02|0.98
VF 8|VF 8 ECO|Pin|battery_kwh|87.7|kWh|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 226.8, 811.6, 236.9]|p18_b02|0.98
VF 8|VF 8 PLUS|Pin|battery_kwh|87.7|kWh|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 226.8, 811.6, 236.9]|p18_b02|0.98
VF 8|VF 8 ECO|Pin|range_km|562|km|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 236.9, 811.6, 247.0]|p18_b02|0.98
VF 8|VF 8 PLUS|Pin|range_km|457|km|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 236.9, 811.6, 247.0]|p18_b02|0.98
VF 8|VF 8 ECO|Pin|fast_charge_min|31|phút|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 247.0, 811.6, 257.8]|p18_b02|0.98
VF 8|VF 8 PLUS|Pin|fast_charge_min|31|phút|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 247.0, 811.6, 257.8]|p18_b02|0.98
VF 8|VF 8 ECO|Thông số truyền động khác|Chọn chế độ lái|Eco/Normal/Sport||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 267.9, 811.6, 278.6]|p18_b02|0.98
VF 8|VF 8 PLUS|Thông số truyền động khác|Chọn chế độ lái|Eco/Normal/Sport||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 267.9, 811.6, 278.6]|p18_b02|0.98
VF 8|VF 8 ECO|Thông số truyền động khác|Sưởi pin cao thế|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 278.6, 811.6, 288.7]|p18_b02|0.98
VF 8|VF 8 PLUS|Thông số truyền động khác|Sưởi pin cao thế|Có||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 278.6, 811.6, 288.7]|p18_b02|0.98
VF 8|VF 8 ECO|Khung gầm|Hệ thống treo - trước|Treo độc lập thông minh||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 299.4, 811.6, 309.5]|p18_b02|0.98
VF 8|VF 8 PLUS|Khung gầm|Hệ thống treo - trước|Treo độc lập thông minh||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 299.4, 811.6, 309.5]|p18_b02|0.98
VF 8|VF 8 ECO|Khung gầm|Hệ thống treo - sau|Thanh điều hướng đa điểm||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 309.5, 811.6, 320.3]|p18_b02|0.98
VF 8|VF 8 PLUS|Khung gầm|Hệ thống treo - sau|Thanh điều hướng đa điểm||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 309.5, 811.6, 320.3]|p18_b02|0.98
VF 8|VF 8 ECO|Khung gầm|Hệ thống phanh trước/sau|Đĩa thông gió/Đĩa thông gió||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 320.3, 811.6, 330.4]|p18_b02|0.98
VF 8|VF 8 PLUS|Khung gầm|Hệ thống phanh trước/sau|Đĩa thông gió/Đĩa thông gió||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 320.3, 811.6, 330.4]|p18_b02|0.98
VF 8|VF 8 ECO|Khung gầm|Loại la-zăng|Hợp kim 19inch|inch|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 330.4, 811.6, 341.1]|p18_b02|0.98
VF 8|VF 8 PLUS|Khung gầm|Loại la-zăng|Hợp kim 20inch|inch|vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 330.4, 811.6, 341.1]|p18_b02|0.98
VF 8|VF 8 ECO|Khung gầm|Trợ lực lái|Trợ lực điện||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 341.1, 811.6, 351.2]|p18_b02|0.98
VF 8|VF 8 PLUS|Khung gầm|Trợ lực lái|Trợ lực điện||vf8_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF8_Brochure_03022026.pdf|18|[32.8, 341.1, 811.6, 351.2]|p18_b02|0.98
